ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
1.1.2	19	καὶ	t_50	101436985	d--------	c--------	d--------	καί	καί	καί	||
1.1.2	20	στρατηγὸν	t_51	101436986	n-s---ma-	n-s---ma-	n-s---ma-	στρατηγός	στρατηγός	στρατηγός	||
1.1.2	21	δὲ	t_52	101436987	c--------	c--------	c--------	δέ	δέ	δέ	||
1.1.2	22	αὐτὸν	t_53	101436988	p-s---ma-	p-s---ma-	p-s---ma-	αὐτός	αὐτός	αὐτός	||
1.1.2	23	ἀπέδειξε	t_54	101436989	v3saia---	v3saia---	v3saia---	ἀποδείκνυμι	ἀποδείκνυμι	ἀποδείκνυμι	||
1.1.2	24	πάντων	t_55	101436990	a-p---mg-	p-p---mg-	a-p---mg-	πᾶς	πᾶς	πᾶς	||
1.1.2	25	ὅσοι	t_56	101436991	a-p---mn-	p-p---mn-	a-p---mn-	ὅσος	ὅσος	ὅσος	||
1.1.2	26	ἐς	t_57	101436992	r--------	r--------	r--------	εἰς	εἰς	εἰς	||
1.1.2	27	Καστωλοῦ	t_58	101436993	n-s---mg-	n-s---mg-	n-s---mg-	καστωλός	Καστωλός	Καστωλός	||
1.1.2	28	πεδίον	t_59	101436994	n-s---na-	n-s---na-	n-s---na-	πεδίον	πεδίον	πεδίον	||
1.1.2	29	ἁθροίζονται	t_60	101436995	v3ppie---	v3ppim---	v3ppie---	ἀθροίζω	ἀθροίζω	ἀθροίζω	||
1.1.2	30	.	t_61	101436996	u--------	u--------	u--------	.	.	.	||
1.1.2	31	ἀναβαίνει	t_62	101436997	v3spia---	v3spia---	v3spia---	ἀναβαίνω	ἀναβαίνω	ἀναβαίνω	||
1.1.2	32	οὖν	t_63	101436998	d--------	g--------	d--------	οὖν	οὖν	οὖν	||
1.1.2	33	ὁ	t_64	101436999	l-s---mn-	l-s---mn-	l-s---mn-	ὁ	ὁ	ὁ	||
1.1.2	34	Κῦρος	t_65	101437000	n-s---mn-	n-s---mn-	n-s---mn-	κῦρος	Κῦρος	Κῦρος	||
1.1.2	35	λαβὼν	t_66	101437001	v-sapamn-	v-sapamn-	v-sapamn-	λαμβάνω	λαμβάνω	λαμβάνω	||
1.1.2	36	Τισσαφέρνην	t_67	101437002	n-s---ma-	n-s---ma-	n-s---ma-	τισσαφέρνης	Τισσαφέρνης	Τισσαφέρνης	||
1.1.2	37	ὡς	t_68	101437003	d--------	c--------	d--------	ὡς	ὡς	ὡς	||
1.1.2	38	φίλον	t_69	101437004	n-s---ma-	a-s---ma-	n-s---ma-	φίλος	φίλος	φίλος	||
1.1.2	39	,	t_70	101437005	u--------	u--------	u--------	,	,	,	||
1.1.2	40	καὶ	t_71	101437006	c--------	c--------	c--------	καί	καί	καί	||
1.1.2	41	τῶν	t_72	101437007	l-p---mg-	l-p---mg-	l-p---mg-	ὁ	ὁ	ὁ	||
1.1.2	42	Ἑλλήνων	t_73	101437008	n-p---mg-	n-p---mg-	n-p---mg-	ἕλλην	Ἕλλην	Ἕλλην	||
1.1.2	43	ἔχων	t_74	101437009	v-sppamn-	v-sppamn-	v-sppamn-	ἔχω	ἔχω	ἔχω	||
1.1.2	44	ὁπλίτας	t_75	101437010	n-p---ma-	n-p---ma-	n-p---ma-	ὁπλίτης	ὁπλίτης	ὁπλίτης	||
1.1.2	45	ἀνέβη	t_76	101437011	v3saia---	v3saia---		ἀναβαίνω	ἀναβαίνω		m|m|
1.1.2	46	τριακοσίους	t_77	101437012	a-p---ma-	m-p---ma-	a-p---ma-	τριακόσιοι	τριακόσιοι	τριακόσιοι	||
1.1.2	47	,	t_78	101437013	u--------	u--------	u--------	,	,	,	||
1.1.2	48	ἄρχοντα	t_79	101437014	v-sppama-	v-sppama-	v-sppama-	ἄρχω	ἄρχω	ἄρχω	||
1.1.2	49	δὲ	t_80	101437015	c--------	c--------	c--------	δέ	δέ	δέ	||
1.1.2	50	αὐτῶν	t_81	101437016	p-p---mg-	p-p---mg-	p-p---mg-	αὐτός	αὐτός	αὐτός	||
1.1.2	51	Ξενίαν	t_82	101437017	n-s---ma-	n-s---ma-	n-s---ma-	ξενία	Ξενίας	Ξενίας	@||@
1.1.2	52	Παρράσιον	t_83	101437018	n-s---ma-	n-s---ma-	a-s---ma-	παρράσιος	Παρράσιος	Παρράσιος	||
1.1.2	53	.	t_84	101437019	u--------	u--------	u--------	.	.	.	||
1.1.3	1	ἐπεὶ	t_85	101437020	c--------	c--------	c--------	ἐπεί	ἐπεί	ἐπεί	||
1.1.3	2	δὲ	t_86	101437021	d--------	c--------	d--------	δέ	δέ	δέ	||
1.1.3	3	ἐτελεύτησε	t_87	101437022	v3saia---	v3saia---	v3saia---	τελευτάω	τελευτάω	τελευτάω	||
1.1.3	4	Δαρεῖος	t_88	101437023	n-s---mn-	n-s---mn-	n-s---mn-	δαρεῖος	Δαρεῖος	Δαρεῖος	||
1.1.3	5	καὶ	t_89	101437024	c--------	c--------	c--------	καί	καί	καί	||
1.1.3	6	κατέστη	t_90	101437025	v3saia---	v3saia---	v3saia---	καθίστημι	καθίστημι	καθίστημι	||
1.1.3	7	εἰς	t_91	101437026	r--------	r--------	r--------	εἰς	εἰς	εἰς	||
1.1.3	8	τὴν	t_92	101437027	l-s---fa-	l-s---fa-	l-s---fa-	ὁ	ὁ	ὁ	||
1.1.3	9	βασιλείαν	t_93	101437028	n-s---fa-	n-s---fa-	n-s---fa-	βασιλεία	βασιλεία	βασιλεία	||
1.1.3	10	Ἀρταξέρξης	t_94	101437029	n-s---mn-	n-s---mn-	n-s---mn-	ἀρταξέρξης	Ἀρταξέρξης	Ἀρταξέρξης	||
1.1.3	11	,	t_95	101437030	u--------	u--------	u--------	,	,	,	||
1.1.3	12	Τισσαφέρνης	t_96	101437031	n-s---mn-	n-s---mn-	n-s---mn-	τισσαφέρνης	Τισσαφέρνης	Τισσαφέρνης	||
1.1.3	13	διαβάλλει	t_97	101437032	v3spia---	v3spia---	v3spia---	διαβάλλω	διαβάλλω	διαβάλλω	||
1.1.3	14	τὸν	t_98	101437033	l-s---ma-	l-s---ma-	l-s---ma-	ὁ	ὁ	ὁ	||
1.1.3	15	Κῦρον	t_99	101437034	n-s---ma-	n-s---ma-	n-s---ma-	κῦρος	Κῦρος	Κῦρος	||
1.1.3	16	πρὸς	t_100	101437035	r--------	r--------	r--------	πρός	πρός	πρός	||
1.1.3	17	τὸν	t_101	101437036	l-s---ma-	l-s---ma-	l-s---ma-	ὁ	ὁ	ὁ	||
1.1.3	18	ἀδελφὸν	t_102	101437037	n-s---ma-	n-s---ma-	n-s---ma-	ἀδελφός	ἀδελφός	ἀδελφός	||
1.1.3	19	ὡς	t_103	101437038	c--------	c--------	c--------	ὡς	ὡς	ὡς	||
1.1.3	20	ἐπιβουλεύοι	t_104	101437039	v3spoa---	v3spoa---	v3spoa---	ἐπιβουλεύω	ἐπιβουλεύω	ἐπιβουλεύω	||
1.1.3	21	αὐτῷ	t_105	101437040	p-s---md-	p-s---md-	p-s---md-	αὐτός	αὐτός	αὐτός	||
1.1.3	22	.	t_106	101437041	u--------	u--------	u--------	.	.	.	||
1.1.3	23	ὁ	t_107	101437042	l-s---mn-	l-s---mn-	l-s---mn-	ὁ	ὁ	ὁ	||
1.1.3	24	δὲ	t_108	101437043	d--------	c--------	d--------	δέ	δέ	δέ	||
1.1.3	25	πείθεται	t_109	101437044	v3spie---	v3spim---	v3spie---	πείθω	πείθω	πείθω	||
1.1.3	26	καὶ	t_110	101437045	c--------	c--------	c--------	καί	καί	καί	||
1.1.3	27	συλλαμβάνει	t_111	101437046	v3spia---	v3spia---	v3spia---	συλλαμβάνω	συλλαμβάνω	συλλαμβάνω	||
1.1.3	28	Κῦρον	t_112	101437047	n-s---ma-	n-s---ma-	n-s---ma-	κῦρος	Κῦρος	Κῦρος	||
1.1.3	29	ὡς	t_113	101437048	d--------	c--------	d--------	ὡς	ὡς	ὡς	||
1.1.3	30	ἀποκτενῶν	t_114	101437049	v-sfpamn-	v-sfpamn-	v-sfpamn-	ἀποκτείνω	ἀποκτείνω	ἀποκτείνω	||
1.1.3	31	·	t_115	101437050	u--------	u--------	u--------	·	·	·	||
1.1.3	32	ἡ	t_116	101437051	l-s---fn-	l-s---fn-	l-s---fn-	ὁ	ὁ	ὁ	||
1.1.3	33	δὲ	t_117	101437052	d--------	c--------	d--------	δέ	δέ	δέ	||
1.1.3	34	μήτηρ	t_118	101437053	n-s---fn-	n-s---fn-	n-s---fn-	μήτηρ	μήτηρ	μήτηρ	||
1.1.3	35	ἐξαιτησαμένη	t_119	101437054	v-sapmfn-	v-sapmfn-	v-sapmfn-	ἐξαιτέω	ἐξαιτέω	ἐξαιτέω	||
1.1.3	36	αὐτὸν	t_120	101437055	p-s---ma-	p-s---ma-	p-s---ma-	αὐτός	αὐτός	αὐτός	||
1.1.3	37	ἀποπέμπει	t_121	101437056	v3spia---	v3spia---	v3spia---	ἀποπέμπω	ἀποπέμπω	ἀποπέμπω	||
1.1.3	38	πάλιν	t_122	101437057	d--------	d--------	d--------	πάλιν	πάλιν	πάλιν	||
1.1.3	39	ἐπὶ	t_123	101437058	r--------	r--------	r--------	ἐπί	ἐπί	ἐπί	||
1.1.3	40	τὴν	t_124	101437059	l-s---fa-	l-s---fa-	l-s---fa-	ὁ	ὁ	ὁ	||
1.1.3	41	ἀρχήν	t_125	101437060	n-s---fa-	n-s---fa-	n-s---fa-	ἀρχή	ἀρχή	ἀρχή	||
1.1.3	42	.	t_126	101437061	u--------	u--------	u--------	.	.	.	||
1.1.4	1	ὁ	t_127	101437062	l-s---mn-	l-s---mn-	l-s---mn-	ὁ	ὁ	ὁ	||
1.1.4	2	δʼ	t_128	101437063	d--------	c--------	d--------	δέ	δέ	δέ	||
1.1.4	3	ὡς	t_129	101437064	c--------	c--------	c--------	ὡς	ὡς	ὡς	||
1.1.4	4	ἀπῆλθε	t_130	101437065	v3saia---	v3saia---	v3saia---	ἀπέρχομαι	ἀπέρχομαι	ἀπέρχομαι	||
1.1.4	5	κινδυνεύσας	t_131	101437066	v-sapamn-	v-sapamn-	v-sapamn-	κινδυνεύω	κινδυνεύω	κινδυνεύω	||
1.1.4	6	καὶ	t_132	101437067	c--------	c--------	c--------	καί	καί	καί	||
1.1.4	7	ἀτιμασθείς	t_133	101437068	v-sappmn-	v-sappmn-	v-sappmn-	ἀτιμάζω	ἀτιμάζω	ἀτιμάζω	||
1.1.4	8	,	t_134	101437069	u--------	u--------	u--------	,	,	,	||
1.1.4	9	βουλεύεται	t_135	101437070	v3spie---	v3spim---	v3spie---	βουλεύω	βουλεύω	βουλεύω	||
1.1.4	10	ὅπως	t_136	101437071	c--------	c--------	c--------	ὅπως	ὅπως	ὅπως	||
1.1.4	11	μήποτε	t_137	101437072	d--------	c--------	d--------	μήποτε	μήποτε	μήποτε	||
1.1.4	12	ἔτι	t_138	101437073	d--------	d--------	d--------	ἔτι	ἔτι	ἔτι	||
1.1.4	13	ἔσται	t_139	101437074	v3sfim---	v3sfim---	v3sfim---	εἰμί	εἰμί	εἰμί	||
1.1.4	14	ἐπὶ	t_140	101437075	r--------	r--------	r--------	ἐπί	ἐπί	ἐπί	||
1.1.4	15	τῷ	t_141	101437076	l-s---md-	l-s---md-	l-s---md-	ὁ	ὁ	ὁ	||
1.1.4	16	ἀδελφῷ	t_142	101437077	n-s---md-	n-s---md-	n-s---md-	ἀδελφός	ἀδελφός	ἀδελφός	||
1.1.4	17	,	t_143	101437078	u--------	u--------	u--------	,	,	,	||
1.1.4	18	ἀλλά	t_144	101437079	c--------	c--------	c--------	ἀλλά	ἀλλά	ἀλλά	||
1.1.4	19	,	t_145	101437080	u--------	u--------	u--------	,	,	,	||
1.1.4	20	ἢν	t_146	101437081	c--------	c--------	c--------	ἐάν	ἐάν	ἐάν	||
1.1.4	21	δύνηται	t_147	101437082	v3spse---	v3spsm---	v3spse---	δύναμαι	δύναμαι	δύναμαι	||
1.1.4	22	,	t_148	101437083	u--------	u--------	u--------	,	,	,	||
1.1.4	23	βασιλεύσει	t_149	101437084	v3sfia---	v3sfia---	v3sfia---	βασιλεύω	βασιλεύω	βασιλεύω	||
1.1.4	24	ἀντʼ	t_150	101437085	r--------	r--------	r--------	ἀντί	ἀντί	ἀντί	||
1.1.4	25	ἐκείνου	t_151	101437086	p-s---mg-	p-s---mg-	p-s---mg-	ἐκεῖνος	ἐκεῖνος	ἐκεῖνος	||
1.1.4	26	.	t_152	101437087	u--------	u--------	u--------	.	.	.	||
1.1.4	27	Παρύσατις	t_153	101437088	n-s---fn-	n-s---fn-	n-s---fn-	παρύσατις	Παρύσατις	Παρύσατις	||
1.1.4	28	μὲν	t_154	101437089	d--------	g--------	d--------	μέν	μέν	μέν	||
1.1.4	29	δὴ	t_155	101437090	d--------	g--------	d--------	δή	δή	δή	||
1.1.4	30	ἡ	t_156	101437091	l-s---fn-	l-s---fn-	l-s---fn-	ὁ	ὁ	ὁ	||
1.1.4	31	μήτηρ	t_157	101437092	n-s---fn-	n-s---fn-	n-s---fn-	μήτηρ	μήτηρ	μήτηρ	||
1.1.4	32	ὑπῆρχε	t_158	101437093	v3siia---	v3siia---	v3siia---	ὑπάρχω	ὑπάρχω	ὑπάρχω	||
1.1.4	33	τῷ	t_159	101437094	l-s---md-	l-s---md-	l-s---md-	ὁ	ὁ	ὁ	||
1.1.4	34	Κύρῳ	t_160	101437095	n-s---md-	n-s---md-	n-s---md-	κῦρος	Κῦρος	Κῦρος	||
1.1.4	35	,	t_161	101437096	u--------	u--------	u--------	,	,	,	||
1.1.4	36	φιλοῦσα	t_162	101437097	v-sppafn-	v-sppafn-	v-sppafn-	φιλέω	φιλέω	φιλέω	||
1.1.4	37	αὐτὸν	t_163	101437098	p-s---ma-	p-s---ma-	p-s---ma-	αὐτός	αὐτός	αὐτός	||
1.1.4	38	μᾶλλον	t_164	101437099	d-------c	d-------c	d-------c	μᾶλλον	μάλα	μάλα	@||@
1.1.4	39	ἢ	t_165	101437100	c--------	c--------	c--------	ἤ1	ἤ	ἢ	||
1.1.4	40	τὸν	t_166	101437101	l-s---ma-	l-s---ma-	l-s---ma-	ὁ	ὁ	ὁ	||
1.1.4	41	βασιλεύοντα	t_167	101437102	v-sppama-	v-sppama-	v-sppama-	βασιλεύω	βασιλεύω	βασιλεύω	||
1.1.4	42	Ἀρταξέρξην	t_168	101437103	n-s---ma-	n-s---ma-	n-s---ma-	ἀρταξέρξης	Ἀρταξέρξης	Ἀρταξέρξης	||
1.1.4	43	.	t_169	101437104	u--------	u--------	u--------	.	.	.	||
1.1.5	1	ὅστις	t_170	101437105	p-s---mn-	p-s---mn-	p-s---mn-	ὅστις	ὅστις	ὅστις	||
1.1.5	2	δʼ	t_171	101437106	d--------	c--------	d--------	δέ	δέ	δέ	||
1.1.5	3	ἀφικνεῖτο	t_172	101437107	v3siie---	v3siim---	v3siie---	ἀφικνέομαι	ἀφικνέομαι	ἀφικνέομαι	||
1.1.5	4	τῶν	t_173	101437108	l-p---mg-	l-p---mg-	l-p---mg-	ὁ	ὁ	ὁ	||
1.1.5	5	παρὰ	t_174	101437109	r--------	r--------	r--------	παρά	παρά	παρά	||
1.1.5	6	βασιλέως	t_175	101437110	n-s---mg-	n-s---mg-	n-s---mg-	βασιλεύς	βασιλεύς	βασιλεύς	||
1.1.5	7	πρὸς	t_176	101437111	r--------	r--------	r--------	πρός	πρός	πρός	||
1.1.5	8	αὐτὸν	t_177	101437112	p-s---ma-	p-s---ma-	p-s---ma-	αὐτός	αὐτός	αὐτός	||
1.1.5	9	πάντας	t_178	101437113	a-p---ma-	p-p---ma-	a-p---ma-	πᾶς	πᾶς	πᾶς	||
1.1.5	10	οὕτω	t_179	101437114	d--------	d--------	d--------	οὕτως	οὕτως	οὕτως	||
1.1.5	11	διατιθεὶς	t_180	101437115	v-sppamn-	v-sppamn-	v-sppamn-	διατίθημι	διατίθημι	διατίθημι	||
1.1.5	12	ἀπεπέμπετο	t_181	101437116	v3siie---	v3siim---	v3siie---	ἀποπέμπω	ἀποπέμπω	ἀποπέμπω	||
1.1.5	13	ὥστε	t_182	101437117	c--------	c--------	c--------	ὥστε	ὥστε	ὥστε	||
1.1.5	14	αὐτῷ	t_183	101437118	p-s---md-	p-s---md-	p-s---md-	αὐτός	αὐτός	αὐτός	||
1.1.5	15	μᾶλλον	t_184	101437119	d-------c	d-------c	d-------c	μᾶλλον	μάλα	μάλα	@||@
1.1.5	16	φίλους	t_185	101437120	n-p---ma-	a-p---ma-	n-p---ma-	φίλος	φίλος	φίλος	||
1.1.5	17	εἶναι	t_186	101437121	v--pna---	v--pna---	v--pna---	εἰμί	εἰμί	εἰμί	||
1.1.5	18	ἢ	t_187	101437122	c--------	c--------	c--------	ἤ1	ἤ	ἢ	||
1.1.5	19	βασιλεῖ	t_188	101437123	n-s---md-	n-s---md-	n-s---md-	βασιλεύς	βασιλεύς	βασιλεύς	||
1.1.5	20	.	t_189	101437124	u--------	u--------	u--------	.	.	.	||
1.1.5	21	καὶ	t_190	101437125	d--------	c--------	d--------	καί	καί	καί	||
1.1.5	22	τῶν	t_191	101437126	l-p---mg-	l-p---mg-	l-p---mg-	ὁ	ὁ	ὁ	||
1.1.5	23	παρʼ	t_192	101437127	r--------	r--------	r--------	παρά	παρά	παρά	||
1.1.5	24	ἑαυτῷ	t_193	101437128	p-s---md-	p-s---md-	p-s---md-	ἑαυτοῦ	ἑαυτοῦ	ἑαυτοῦ	||
1.1.5	25	δὲ	t_194	101437129	d--------	c--------	d--------	δέ	δέ	δέ	||
1.1.5	26	βαρβάρων	t_195	101437130	n-p---mg-	a-p---mg-	n-p---mg-	βάρβαρος	βάρβαρος	βάρβαρος	||
1.1.5	27	ἐπεμελεῖτο	t_196	101437131	v3siie---	v3siim---	v3siie---	ἐπιμελέομαι	ἐπιμελέομαι	ἐπιμελέομαι	||
1.1.5	28	ὡς	t_197	101437132	c--------	c--------	c--------	ὡς	ὡς	ὡς	||
1.1.5	29	πολεμεῖν	t_198	101437133	v--pna---	v--pna---	v--pna---	πολεμέω	πολεμέω	πολεμέω	||
1.1.5	30	τε	t_199	101437134	d--------	c--------	d--------	τε	τε	τε	||
1.1.5	31	ἱκανοὶ	t_200	101437135	a-p---mn-	a-p---mn-	a-p---mn-	ἱκανός	ἱκανός	ἱκανός	||
1.1.5	32	εἴησαν	t_201	101437136	v3ppoa---	v3ppoa---	v3ppoa---	εἰμί	εἰμί	εἰμί	||
1.1.5	33	καὶ	t_202	101437137	c--------	c--------	c--------	καί	καί	καί	||
1.1.5	34	εὐνοϊκῶς	t_203	101437138	d--------	d--------	d--------	εὐνοϊκός	εὐνοϊκός	εὐνοικός	||
1.1.5	35	ἔχοιεν	t_204	101437139	v3ppoa---	v3ppoa---	v3ppoa---	ἔχω	ἔχω	ἔχω	||
1.1.5	36	αὐτῷ	t_205	101437140	p-s---md-	p-s---md-	a-s---md-	αὐτός	αὐτός	αὐτός	||
1.1.5	37	.	t_206	101437141	u--------	u--------	u--------	.	.	.	||
1.1.6	1	τὴν	t_207	101437142	l-s---fa-	l-s---fa-	l-s---fa-	ὁ	ὁ	ὁ	||
1.1.6	2	δὲ	t_208	101437143	d--------	c--------	d--------	δέ	δέ	δέ	||
1.1.6	3	Ἑλληνικὴν	t_209	101437144	a-s---fa-	a-s---fa-	a-s---fa-	ἑλληνικός	Ἑλληνικός	Ἑλληνικός	||
1.1.6	4	δύναμιν	t_210	101437145	n-s---fa-	n-s---fa-	n-s---fa-	δύναμις	δύναμις	δύναμις	||
1.1.6	5	ἥθροιζεν	t_211	101437146	v3siia---	v3siia---	v3siia---	ἀθροίζω	ἀθροίζω	ἀθροίζω	||
1.1.6	6	ὡς	t_212	101437147	c--------	c--------	c--------	ὡς	ὡς	ὡς	||
1.1.6	7	μάλιστα	t_213	101437148	d-------s	d-------s	d-------s	μάλιστα	μάλα	μάλα	@||@
1.1.6	8	ἐδύνατο	t_214	101437149	v3siie---	v3siim---	v3siie---	δύναμαι	δύναμαι	δύναμαι	||
1.1.6	9	ἐπικρυπτόμενος	t_215	101437150	v-sppemn-	v-sppmmn-	v-sppemn-	ἐπικρύπτω	ἐπικρύπτω	ἐπικρύπτω	||
1.1.6	10	,	t_216	101437151	u--------	u--------	u--------	,	,	,	||
1.1.6	11	ὅπως	t_217	101437152	d--------	c--------	d--------	ὅπως	ὅπως	ὅπως	||
1.1.6	12	ὅτι	t_218	101437153	c--------	c--------	c--------	ὅτι	ὅτι	ὅτι	||
1.1.6	13	ἀπαρασκευότατον	t_219	101437154	a-s---mas	a-s---mas	a-s---mas	ἀπαράσκευος	ἀπαράσκευος	ἀπαράσκευος	||
1.1.6	14	λάβοι	t_220	101437155	v3saoa---	v3saoa---	v3saoa---	λαμβάνω	λαμβάνω	λαμβάνω	||
1.1.6	15	βασιλέα	t_221	101437156	n-s---ma-	n-s---ma-	n-s---ma-	βασιλεύς	βασιλεύς	βασιλεύς	||
1.1.6	16	.	t_222	101437157	u--------	u--------	u--------	.	.	.	||
1.1.6	17	ὧδε	t_223	101437158	d--------	d--------	d--------	ὧδε	ὧδε	ὧδε	||
1.1.6	18	οὖν	t_224	101437159	d--------	g--------	d--------	οὖν	οὖν	οὖν	||
1.1.6	19	ἐποιεῖτο	t_225	101437160	v3siie---	v3siim---	v3siie---	ποιέω	ποιέω	ποιέω	||
1.1.6	20	τὴν	t_226	101437161	l-s---fa-	l-s---fa-	l-s---fa-	ὁ	ὁ	ὁ	||
