ref	idx	token	oga_id	glaux_id	oga_postag	glaux_postag	gorman_postag	oga_lemma	glaux_lemma	gorman_lemma	mismatch_oga_gorman|mismatch_glaux_gorman|mismatch_oga_glaux
1	55	παρὰ	t_55	102462321	r--------	r--------	r--------	παρά	παρά	παρά	||
1	56	τὸ	t_56	102462322	l-s---na-	l-s---na-	l-s---na-	ὁ	ὁ	ὁ	||
1	57	δίκαιον	t_57	102462323	a-s---na-	a-s---na-	a-s---na-	δίκαιος	δίκαιος	δίκαιος	||
1	58	ὑμᾶς	t_58	102462324	p-p---ma-	p2p---ca-	p2p---ma-	σύ	σύ	σύ	||
1	59	ψηφίσασθαι	t_59	102462325	v--anm---	v--anm---	v--anm---	ψηφίζω	ψηφίζω	ψηφίζω	||
1	60	,	t_60	102462326	u--------	u--------	u--------	,	,	,	||
2	1	ἐνθυμουμένους	t_61	102462327	v-pppema-	v-pppmma-	v-pppema-	ἐνθυμέομαι	ἐνθυμέομαι	ἐνθυμέομαι	||
2	2	ὅτι	t_62	102462328	c--------	c--------	c--------	ὅτι	ὅτι	ὅτι2	||
2	3	σφόδρʼ	t_63	102462329	d--------	a-p---na-	a-p---nap	σφόδρα	σφοδρός	σφοδρός	@||@
2	4	ἂν	t_64	102462330	d--------	g--------	d--------	ἄν	ἄν	ἄν1	||
2	5	ἠγανακτεῖτε	t_65	102462331	v2piia---	v2piia---	v2piia---	ἀγανακτέω	ἀγανακτέω	ἀγανακτέω	||
2	6	,	t_66	102462332	u--------	u--------	u--------	,	,	,	||
2	7	εἰ	t_67	102462333	c--------	c--------	c--------	εἰ	εἰ	εἰ	||
2	8	ἐν	t_68	102462334	r--------	r--------	r--------	ἐν	ἐν	ἐν	||
